!Series_title	"Expression data from colon fibroblasts treated with Sonic hedgehog homolog (SHH)"
!Series_geo_accession	"GSE29316"
!Series_status	"Public on May 17 2011"
!Series_submission_date	"May 16 2011"
!Series_last_update_date	"Mar 25 2019"
!Series_pubmed_id	"21597001"
!Series_summary	"Canonical Hedgehog (Hh) signaling regulates the expression of genes that are critical to the patterning and development of a variety of organ systems. In adult, both ligand-dependent and ligand-independent Hh pathway activation are known to promote tumorigenesis. Recent studies have shown that in tumors promoted by Hh ligand, activation occurs within the stromal microenvironment (Yauch et al., 2009). In situ hybridization of the pathway target gene, Ptch1, shows that signaling is located at stromal perivascular fibroblast-like cells in xenograft tumor sections derived from Hh-expressing colorectal cancer cell lines."
!Series_summary	"To study the downstream genes regulated by Hh signaling, we treated a primary human colon myofibroblast, CCD-18Co, with SHH (1 ug/ml) or no treatment (control) in serum-free medium supplemented with 0.1% BSA for 72 hrs and performed microarray analysis (Affymetrix U133P) on these samples."
!Series_overall_design	"Three biological replicates of SHH stimulated and three replicates of unstimulated primary colon myofibroblast cells CCD-18Co were used in the experiment to analyze their gene expression."
!Series_type	"Expression profiling by array"
!Series_contributor	"Weiwei,,Chen"
!Series_contributor	"Robert,,Yauch"
!Series_contributor	"Zora,,Modrusan"
!Series_sample_id	"GSM724521 GSM724522 GSM724523 GSM724524 GSM724525 GSM724526 "
!Series_contact_name	"Weiwei,,Chen"
!Series_contact_email	"weiweic@gene.com"
!Series_contact_institute	"Genentech"
!Series_contact_address	"1st DNA Way"
!Series_contact_city	"SSF"
!Series_contact_zip/postal_code	"94080"
!Series_contact_country	"USA"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29316/suppl/GSE29316_RAW.tar"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29316/suppl/GSE29316_downregulated_1176.txt.gz"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29316/suppl/GSE29316_p_value_0.05.txt.gz"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29316/suppl/GSE29316_readme.txt"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29316/suppl/GSE29316_t-stat_All_genes.txt.gz"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29316/suppl/GSE29316_top100_comb.txt.gz"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29316/suppl/GSE29316_top50_downregulated.txt.gz"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29316/suppl/GSE29316_top50_upregulated.txt.gz"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29316/suppl/GSE29316_upregulated_1235.txt.gz"
!Series_platform_id	"GPL570"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA138655"

!Sample_title	"Untreated, replicate 1"	"Untreated, replicate 2"	"Untreated, replicate 3"	"SHH treated, replicate 1"	"SHH treated, replicate 2"	"SHH treated, replicate 3"
!Sample_geo_accession	"GSM724521"	"GSM724522"	"GSM724523"	"GSM724524"	"GSM724525"	"GSM724526"
!Sample_status	"Public on May 17 2011"	"Public on May 17 2011"	"Public on May 17 2011"	"Public on May 17 2011"	"Public on May 17 2011"	"Public on May 17 2011"
!Sample_submission_date	"May 16 2011"	"May 16 2011"	"May 16 2011"	"May 16 2011"	"May 16 2011"	"May 16 2011"
!Sample_last_update_date	"Sep 01 2016"	"Sep 01 2016"	"Sep 01 2016"	"Sep 01 2016"	"Sep 01 2016"	"Sep 01 2016"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"CCD-18Co, untreated"	"CCD-18Co, untreated"	"CCD-18Co, untreated"	"CCD-18Co, SHH treated"	"CCD-18Co, SHH treated"	"CCD-18Co, SHH treated"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"cell line: CCD-18Co"	"cell line: CCD-18Co"	"cell line: CCD-18Co"	"cell line: CCD-18Co"	"cell line: CCD-18Co"	"cell line: CCD-18Co"
!Sample_characteristics_ch1	"cell type: colon fibroblasts"	"cell type: colon fibroblasts"	"cell type: colon fibroblasts"	"cell type: colon fibroblasts"	"cell type: colon fibroblasts"	"cell type: colon fibroblasts"
!Sample_characteristics_ch1	"treatment: none"	"treatment: none"	"treatment: none"	"treatment: Sonic hedgehog homolog (SHH)"	"treatment: Sonic hedgehog homolog (SHH)"	"treatment: Sonic hedgehog homolog (SHH)"
!Sample_treatment_protocol_ch1	"Colon fibroblasts CCD-18Co were stimulated with SHH (1 ug/ml) for 72 h."	"Colon fibroblasts CCD-18Co were stimulated with SHH (1 ug/ml) for 72 h."	"Colon fibroblasts CCD-18Co were stimulated with SHH (1 ug/ml) for 72 h."	"Colon fibroblasts CCD-18Co were stimulated with SHH (1 ug/ml) for 72 h."	"Colon fibroblasts CCD-18Co were stimulated with SHH (1 ug/ml) for 72 h."	"Colon fibroblasts CCD-18Co were stimulated with SHH (1 ug/ml) for 72 h."
!Sample_growth_protocol_ch1	"Colon fibroblasts were cultured in media plus 0.1% BSA."	"Colon fibroblasts were cultured in media plus 0.1% BSA."	"Colon fibroblasts were cultured in media plus 0.1% BSA."	"Colon fibroblasts were cultured in media plus 0.1% BSA."	"Colon fibroblasts were cultured in media plus 0.1% BSA."	"Colon fibroblasts were cultured in media plus 0.1% BSA."
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"Total RNA was extracted using the Qiagen RNeasy kit."	"Total RNA was extracted using the Qiagen RNeasy kit."	"Total RNA was extracted using the Qiagen RNeasy kit."	"Total RNA was extracted using the Qiagen RNeasy kit."	"Total RNA was extracted using the Qiagen RNeasy kit."	"Total RNA was extracted using the Qiagen RNeasy kit."
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"The method for preparation of cRNA was provided by Affymetrix. Briefly, 5 ug of total RNA was converted into double-stranded cDNA using a cDNA synthesis kit SuperScript Choice and a T7-(dT)24 oligomer primer. Double-stranded cDNA was purified on an affinity resin and ethanol precipitation. Following second-strand cDNA synthesis, labeled cRNA was generated using a T7 RNA polymerase and biotin-labeled nucleotide in an in vitro transcription reaction (Enzo Diagnostics). The labeled cRNA was purified on an affinity resin."	"The method for preparation of cRNA was provided by Affymetrix. Briefly, 5 ug of total RNA was converted into double-stranded cDNA using a cDNA synthesis kit SuperScript Choice and a T7-(dT)24 oligomer primer. Double-stranded cDNA was purified on an affinity resin and ethanol precipitation. Following second-strand cDNA synthesis, labeled cRNA was generated using a T7 RNA polymerase and biotin-labeled nucleotide in an in vitro transcription reaction (Enzo Diagnostics). The labeled cRNA was purified on an affinity resin."	"The method for preparation of cRNA was provided by Affymetrix. Briefly, 5 ug of total RNA was converted into double-stranded cDNA using a cDNA synthesis kit SuperScript Choice and a T7-(dT)24 oligomer primer. Double-stranded cDNA was purified on an affinity resin and ethanol precipitation. Following second-strand cDNA synthesis, labeled cRNA was generated using a T7 RNA polymerase and biotin-labeled nucleotide in an in vitro transcription reaction (Enzo Diagnostics). The labeled cRNA was purified on an affinity resin."	"The method for preparation of cRNA was provided by Affymetrix. Briefly, 5 ug of total RNA was converted into double-stranded cDNA using a cDNA synthesis kit SuperScript Choice and a T7-(dT)24 oligomer primer. Double-stranded cDNA was purified on an affinity resin and ethanol precipitation. Following second-strand cDNA synthesis, labeled cRNA was generated using a T7 RNA polymerase and biotin-labeled nucleotide in an in vitro transcription reaction (Enzo Diagnostics). The labeled cRNA was purified on an affinity resin."	"The method for preparation of cRNA was provided by Affymetrix. Briefly, 5 ug of total RNA was converted into double-stranded cDNA using a cDNA synthesis kit SuperScript Choice and a T7-(dT)24 oligomer primer. Double-stranded cDNA was purified on an affinity resin and ethanol precipitation. Following second-strand cDNA synthesis, labeled cRNA was generated using a T7 RNA polymerase and biotin-labeled nucleotide in an in vitro transcription reaction (Enzo Diagnostics). The labeled cRNA was purified on an affinity resin."	"The method for preparation of cRNA was provided by Affymetrix. Briefly, 5 ug of total RNA was converted into double-stranded cDNA using a cDNA synthesis kit SuperScript Choice and a T7-(dT)24 oligomer primer. Double-stranded cDNA was purified on an affinity resin and ethanol precipitation. Following second-strand cDNA synthesis, labeled cRNA was generated using a T7 RNA polymerase and biotin-labeled nucleotide in an in vitro transcription reaction (Enzo Diagnostics). The labeled cRNA was purified on an affinity resin."
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"The method for hybridization of the arrays was provided by Affymetrix. Twenty micrograms of cRNA was fragmented and then hybridized to the arrays at 45°C for 19 hours in a rotisserie oven set at 60 rpm. Arrays were washed and stained in a Fluidics station."	"The method for hybridization of the arrays was provided by Affymetrix. Twenty micrograms of cRNA was fragmented and then hybridized to the arrays at 45°C for 19 hours in a rotisserie oven set at 60 rpm. Arrays were washed and stained in a Fluidics station."	"The method for hybridization of the arrays was provided by Affymetrix. Twenty micrograms of cRNA was fragmented and then hybridized to the arrays at 45°C for 19 hours in a rotisserie oven set at 60 rpm. Arrays were washed and stained in a Fluidics station."	"The method for hybridization of the arrays was provided by Affymetrix. Twenty micrograms of cRNA was fragmented and then hybridized to the arrays at 45°C for 19 hours in a rotisserie oven set at 60 rpm. Arrays were washed and stained in a Fluidics station."	"The method for hybridization of the arrays was provided by Affymetrix. Twenty micrograms of cRNA was fragmented and then hybridized to the arrays at 45°C for 19 hours in a rotisserie oven set at 60 rpm. Arrays were washed and stained in a Fluidics station."	"The method for hybridization of the arrays was provided by Affymetrix. Twenty micrograms of cRNA was fragmented and then hybridized to the arrays at 45°C for 19 hours in a rotisserie oven set at 60 rpm. Arrays were washed and stained in a Fluidics station."
!Sample_scan_protocol	"The method for array scanning was provided by Affymetrix.  Arrays were scanned on an Affymetrix scanner."	"The method for array scanning was provided by Affymetrix.  Arrays were scanned on an Affymetrix scanner."	"The method for array scanning was provided by Affymetrix.  Arrays were scanned on an Affymetrix scanner."	"The method for array scanning was provided by Affymetrix.  Arrays were scanned on an Affymetrix scanner."	"The method for array scanning was provided by Affymetrix.  Arrays were scanned on an Affymetrix scanner."	"The method for array scanning was provided by Affymetrix.  Arrays were scanned on an Affymetrix scanner."
!Sample_data_processing	"Data analysis was performed using the Affymetrix GeneChip Analysis software."	"Data analysis was performed using the Affymetrix GeneChip Analysis software."	"Data analysis was performed using the Affymetrix GeneChip Analysis software."	"Data analysis was performed using the Affymetrix GeneChip Analysis software."	"Data analysis was performed using the Affymetrix GeneChip Analysis software."	"Data analysis was performed using the Affymetrix GeneChip Analysis software."
!Sample_platform_id	"GPL570"	"GPL570"	"GPL570"	"GPL570"	"GPL570"	"GPL570"
!Sample_contact_name	"Weiwei,,Chen"	"Weiwei,,Chen"	"Weiwei,,Chen"	"Weiwei,,Chen"	"Weiwei,,Chen"	"Weiwei,,Chen"
!Sample_contact_email	"weiweic@gene.com"	"weiweic@gene.com"	"weiweic@gene.com"	"weiweic@gene.com"	"weiweic@gene.com"	"weiweic@gene.com"
!Sample_contact_institute	"Genentech"	"Genentech"	"Genentech"	"Genentech"	"Genentech"	"Genentech"
!Sample_contact_address	"1st DNA Way"	"1st DNA Way"	"1st DNA Way"	"1st DNA Way"	"1st DNA Way"	"1st DNA Way"
!Sample_contact_city	"SSF"	"SSF"	"SSF"	"SSF"	"SSF"	"SSF"
!Sample_contact_zip/postal_code	"94080"	"94080"	"94080"	"94080"	"94080"	"94080"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM724nnn/GSM724521/suppl/GSM724521.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM724nnn/GSM724522/suppl/GSM724522.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM724nnn/GSM724523/suppl/GSM724523.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM724nnn/GSM724524/suppl/GSM724524.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM724nnn/GSM724525/suppl/GSM724525.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM724nnn/GSM724526/suppl/GSM724526.CEL.gz"
!Sample_data_row_count	"54613"	"54613"	"54613"	"54613"	"54613"	"54613"
!Sample_relation	"Reanalyzed by: GSE86362"	"Reanalyzed by: GSE86362"	"Reanalyzed by: GSE86362"	"Reanalyzed by: GSE86362"	"Reanalyzed by: GSE86362"	"Reanalyzed by: GSE86362"
!series_matrix_table_begin
"ID_REF"	"GSM724521"	"GSM724522"	"GSM724523"	"GSM724524"	"GSM724525"	"GSM724526"
"203192_at"	405.295	342.039	379.969	376.362	315.367	368.793
"203193_at"	113.82	88.679	165.199	137.066	201.12	152.717
"203194_s_at"	580.897	592.173	607.419	509.117	606.977	638.424
"203195_s_at"	521.184	496.351	396.839	375.6	513.298	536.04
"203196_at"	3155.688	3278.01	3017.649	5463.436	5907.663	6176.445
"203197_s_at"	2090.268	2013.478	1897.514	1808.011	1791.48	1978.778
"203198_at"	572.569	558.013	595.218	547.613	612.212	580.971
"203199_s_at"	450.854	445.19	432.087	445.939	412.819	525.153
"203200_s_at"	1398.29	1397.312	1541.061	1565.315	1410.757	1389.831
"203201_at"	698.052	648.549	725.614	732.578	858.478	700.947
"203202_at"	894.644	975.274	912.321	978.388	902.964	1034.199
"203203_s_at"	893.386	910.967	808.315	741.796	780.961	642.776
"203204_s_at"	905.053	733.177	783.008	697.633	729.422	513.43
"203205_at"	639.293	565.323	475.696	438.01	476.872	415.355
"203206_at"	580.969	484.745	535.727	463.513	506.223	515.66
"203207_s_at"	634.926	701.25	558.44	693.832	837.859	683.597
"203208_s_at"	1041.947	1000.213	1073.969	1263.883	973.417	1058.113
"203209_at"	198.086	204.311	254.191	219.572	184.432	246.97
"203210_s_at"	80.904	96.137	102.904	88.61	109.762	71.519
"203211_s_at"	2382.135	2424.956	2136.446	2487.667	2660.872	2819.007
"203212_s_at"	615.964	581.399	617.069	657.952	728.043	649.701
"203213_at"	187.2	239.847	348.278	306.382	343.935	321.3
"203214_x_at"	154.44	152.031	211.513	184.062	138.744	200.261
"203215_s_at"	1019.363	916.902	802.658	655.514	694.452	732.366
"203216_s_at"	2213.875	2160.661	2058.265	1984.021	1998.911	2120.836
"203217_s_at"	523.32	469.077	613.395	1747.985	1756.837	1673.88
"203218_at"	1325.305	1109.646	1023.945	1242.447	1121.185	1255.915
"203219_s_at"	853.186	751.814	905.092	871.127	890.016	832.277
"203220_s_at"	609.45	891.013	894.965	824.459	869.684	798.659
"203221_at"	5419.406	5710.469	5811.251	5085.565	5700.928	4798.226
"203222_s_at"	2121.274	2016.438	1851.479	1559.951	1760.653	1612.069
"203223_at"	278.476	380.642	342.959	262.319	375.274	280.254
"203224_at"	1491.819	1653.98	1885.003	2420.214	2905.346	2655.212
"203225_s_at"	813.393	640.706	723.286	1297.913	1305.286	1092.483
"203226_s_at"	1000.139	1146.11	1379.234	1329.327	1249.652	1097.485
"203227_s_at"	2501.285	2371.745	2280.927	2094.661	2021.639	1861.094
"203228_at"	448.156	331.78	490.828	390.231	342.07	300.311
"203229_s_at"	697.692	625.133	554.429	598.896	633.15	546.225
"203230_at"	848.351	702.372	798.852	817.754	596.328	802.802
"203231_s_at"	1846.449	1582.038	1385.5	1446.869	1570.029	1368.535
"203232_s_at"	2912.28	3136.008	2980.678	2806.778	3037.431	2629.325
"203233_at"	940.222	776.086	807.471	810.217	817.866	979.651
"203234_at"	320.889	304.373	194.2	277.597	310.274	379.211
"203235_at"	233.963	193.232	180.635	190.252	226.603	79.508
"203236_s_at"	67.452	34.588	116.822	75.026	40.182	109.603
"203237_s_at"	57.464	150.691	103.954	171.898	49.057	168.685
"203238_s_at"	683.228	561.087	491.286	645.936	863.644	857.639
"203239_s_at"	461.213	432.837	373.427	504.111	382.533	489.205
"203240_at"	21.819	57.84	16.665	23.131	43.975	40.232
"203241_at"	584.403	567.868	502.982	510.996	526.167	517.421
"203242_s_at"	713.746	845.397	779.807	686.788	801.323	871.307
"203243_s_at"	2773.499	2976.371	2621.245	3069.838	2916.613	2714.356
"203244_at"	716.287	625.924	752.965	830.629	724.472	634.639
"203245_s_at"	693.617	592.572	727.886	651.383	696.62	769.971
"203246_s_at"	516.125	705.684	538.213	742.93	666.26	726.939
"203247_s_at"	1131.929	1271.495	1012.997	1011.025	1092.847	1194.309
"203248_at"	338.898	420.954	357.102	449.744	423.325	401.895
"203249_at"	577.265	391.463	316.203	395.146	417.421	421.474
"203250_at"	2566.34	2706.885	2499.308	2483.808	2533.408	2791.209
"203252_at"	438.972	545.564	455.139	429.228	468.187	533.997
"203253_s_at"	1536.865	1459.438	1244.501	1134.305	1331.675	1417.374
"203254_s_at"	2801.571	2485.618	2134.624	1975.162	2312.556	2776.726
"203255_at"	1096.936	824.702	938.177	734.81	987.188	990.272
"203256_at"	8.544	10.591	8.751	10.197	15.957	4.031
"203257_s_at"	872.828	762.056	923.876	1039.303	1051.648	995.515
"203258_at"	1850.795	2014.387	1530.528	1615.957	1734.732	1744.095
"203259_s_at"	3594.462	3319.48	3285.731	4070.112	3821.565	4218.446
"203260_at"	125.476	149.2	112.549	153.923	119.354	129.296
"203261_at"	2228.833	2114.288	2212.739	2574.131	2386.657	2293.762
"203262_s_at"	1477.939	1207.035	1414.006	1303.54	1366.166	1273.533
"203263_s_at"	163.045	258.901	177.432	208.948	249.968	173.804
"203264_s_at"	401.747	312.439	391.653	151.218	285.684	228.321
"203265_s_at"	497.681	527.633	557.438	553.136	529.077	557.154
"203266_s_at"	1127.193	1050.891	1068.964	1174.316	1027.144	896.59
"203267_s_at"	623.102	666.188	567.43	581.429	624.535	670.33
"203268_s_at"	530.514	497.065	456.931	388.764	491.328	501.577
"203269_at"	2288.622	2518.826	2275.92	2363.619	2075.594	2175.033
"203270_at"	234.696	238.484	271.499	221.797	246.118	196.145
"203271_s_at"	550.31	466.923	497.526	395.32	506.747	506.932
"203272_s_at"	643.302	641.473	553.999	596.163	639.148	639.049
"203273_s_at"	612.027	531.738	600.615	632.28	505.399	586.106
"203274_at"	1856.174	1864.037	2142.134	1707.148	1844.956	1342.456
"203275_at"	715.322	729.465	725.665	751.508	632.891	821.526
"203276_at"	145.018	184.588	140.047	204.824	187.24	220.858
"203277_at"	1040.347	992.881	1028.742	1014.784	1105.007	1153.834
"203278_s_at"	1267.748	1250.647	1121.973	1115.344	1125.203	1159.948
"203279_at"	755.415	1119.661	1076.684	946.495	929.116	697.177
"203280_at"	205.997	163.593	175.459	53.503	111.752	119.04
"203281_s_at"	741.848	741.913	791.694	764.986	641.231	701.396
"203282_at"	4700.795	5537.343	4674.808	5882.13	6371.413	7204.175
"203283_s_at"	573.075	602.972	498.684	613.041	705.931	649.582
"203284_s_at"	936.975	931.469	923.997	963.016	1004.72	1086.434
"203285_s_at"	479.109	432.172	366.739	392.184	418.991	564.312
"203286_at"	878.799	1024.021	1139.028	1319.967	1115.883	1299.577
"203287_at"	153.826	111.009	191.764	190.893	66.96	131.329
"203288_at"	2211.341	2321.025	2567.221	2549.758	2833.048	2460.137
"203289_s_at"	157.842	205.713	88.069	199.493	179.826	159.469
"203290_at"	10.443	24.658	15.505	17.798	16.802	40.118
"203291_at"	780.728	688.477	628.429	658.75	756.981	643.663
"203292_s_at"	744.014	645.502	827.473	588.116	846.064	663.244
"203293_s_at"	626.121	589.768	794.353	693.965	1091.285	790.094
"203294_s_at"	366.024	478.051	629.62	551.767	619.635	692.093
"203295_s_at"	103.085	56.961	55.328	261.142	171.559	156.917
"203296_s_at"	117.327	86.698	113.767	303.303	429.643	292.9
"203297_s_at"	1245.748	924.533	892.753	1021.816	975.057	872.21
"203298_s_at"	915.688	817.76	897.927	782.449	743.913	719.134
"203299_s_at"	323.911	358.673	419.419	384.23	321.913	368.957
"203300_x_at"	2477.598	2560.979	2471.614	2511.854	2472.996	2414.624
"203301_s_at"	780.203	1012.773	888.659	848.702	874.368	789.95
"203302_at"	431.782	505.593	333.382	517.229	583.923	449.204
"203303_at"	4164.632	4156.172	3946.948	4113.239	3841.874	4039.064
"203304_at"	11595.456	12296.792	11798.914	10653.939	10658.944	12747.32
"203305_at"	69.141	89.007	110.216	106.274	80.429	76.747
"203306_s_at"	1549.653	1559.825	1582.084	1617.173	1544.285	1572.022
"203307_at"	592.186	513.151	625.994	445.774	428.988	431.191
"203308_x_at"	885.986	781.496	1018.467	852.491	817.669	830.896
"203309_s_at"	384.933	263.751	422.695	337.342	327.871	303.903
"203310_at"	2787.535	3062.501	2962.451	2773.025	2829.855	2865.539
"203311_s_at"	882.882	935.616	1392.926	1157.413	1225.177	1005.576
"203312_x_at"	3051.234	3572.57	2977.72	3179.151	3040.504	2984.943
"203313_s_at"	1709.755	1910.371	1926.122	2058.132	1968.997	1877.053
"203314_at"	354.222	294.825	375.213	334.816	375.6	308.387
"203315_at"	3131.918	3282.62	3269.732	3333.115	3275.204	3539.912
"203316_s_at"	5641.512	5620.139	5879.629	5617.36	5351.67	5521.351
"203317_at"	42.318	37.032	94.837	80.51	67.947	97.84
"203318_s_at"	2442.32	2252.372	1999.878	1883.544	2283.292	2033.621
"203319_s_at"	1636.911	1693.862	1558.938	1595.685	1639.515	1691.304
"203320_at"	1224.596	1020.412	1130.687	1032.473	1139.615	1135.715
"203321_s_at"	1086.433	1071.882	1016.832	1129.103	1062.698	963.824
"203322_at"	572.739	640.148	569.707	528.461	534.66	621.273
"203323_at"	9423.193	11531.225	11213.172	12575.321	14096.744	14529.781
"203324_s_at"	11049.926	13237.853	13748.592	14629.853	15845.022	15553.204
"203325_s_at"	7712.749	9284.383	8396.144	7822.8	9236.697	9007.928
"203326_x_at"	23.388	15.2	14.778	30.454	12.456	19.164
"203327_at"	2238.139	2124.285	1827.395	1955.456	2079.007	2330.463
"203328_x_at"	896.185	1038.928	1152.127	1103.924	1110.95	1127.065
"203329_at"	1416.51	1326	1638.298	1134.082	1030.392	1106.737
"203330_s_at"	451.817	554.185	609.325	561.976	633.184	601.621
"203331_s_at"	4.722	13.7	5.961	5.342	5.355	4.775
"203332_s_at"	181.34	270.163	211.651	138.092	215.116	144.758
"203333_at"	959.821	1371.077	1105.656	1003.889	1072.76	901.902
"203334_at"	476.979	479.109	464.564	350.185	422.316	414.371
"203335_at"	1503.461	1382.02	1516.006	1332.669	1230.925	1148.116
"203336_s_at"	3165.33	3030.325	3041.969	3317.883	3502.112	3303.395
"203337_x_at"	142.679	187.487	204.931	217.983	162.725	217.815
"203338_at"	2472.437	2479.066	2234.967	2192.856	2259.682	2310.403
"203339_at"	257.572	197.628	330.359	364.739	340.523	285.667
"203340_s_at"	401.727	406.363	445.166	470.72	452.284	478.277
"203341_at"	1216.362	1249.859	1132.061	986.687	962.177	1185.333
"203342_at"	833.04	1129.516	1101.085	907.341	819.581	1232.514
"203343_at"	2724.506	2889.125	2662.309	3111.055	2999.242	2855.882
"203344_s_at"	887.66	858.636	890.858	933.591	844.764	854.578
"203345_s_at"	689.258	644.1	729.339	693.087	724.07	668.371
"203346_s_at"	434.22	406.429	396.959	381.132	331.542	371.93
"203347_s_at"	163.34	192.927	212.049	157.984	165.961	183.889
"203348_s_at"	378.284	396.221	373.728	309.183	266.91	314.795
"203349_s_at"	622.757	466.326	440.996	393.073	334.711	478.549
"203350_at"	2108.766	2025.893	2139.585	2041.51	2200.145	2082.496
"203351_s_at"	832.461	844.556	841.571	777.564	779.506	629.793
"203352_at"	169.935	179.327	190.954	173.923	132.929	140.358
"203353_s_at"	1663.76	1689.213	1334.988	1251.309	1224.247	1644.973
"203354_s_at"	2295.547	2335.566	1778.007	2539.853	2771.977	2283.039
"203355_s_at"	2827.57	2124.912	2494.03	3369.274	3778.623	3822.127
"203356_at"	989.074	1177.099	1028.958	995.883	1147.343	1225.974
"203357_s_at"	1141.273	952.916	1029.656	1202.736	1134.692	1288.3
"203358_s_at"	111.941	152.444	96.764	124.568	129.893	167.635
"203359_s_at"	1199.144	1023.188	1027.83	1161.421	1055.991	1094.563
"203360_s_at"	598.694	723.816	668.824	530.34	617.439	602.139
"203361_s_at"	391.909	424.129	427.665	524.208	449.296	437.884
"203362_s_at"	251.95	317.275	293.763	347.29	325.655	355.914
"203363_s_at"	1132.327	1203.961	1047.468	1056.684	1173.14	1128.039
"203364_s_at"	1318.143	1131.75	1120.256	1065.205	1048.564	1192.342
"203365_s_at"	19.371	18.454	14.045	21.803	17.656	13.166
"203366_at"	568.305	505.272	722.536	703.376	652.279	613.429
"203367_at"	2056.976	1874.332	2329.395	2592.526	2318.625	2607.721
"203368_at"	395.652	299.042	298.786	306.008	367.333	370.293
"203369_x_at"	420.278	565.919	630.43	521.309	415.749	482.906
"203370_s_at"	2996.934	3297.104	3369.452	2522.69	2714.09	2728.824
"203371_s_at"	2130.928	2111.75	1957.688	2289.907	2121.848	1955.272
"203372_s_at"	10.456	11.397	55.037	13.806	39.493	39.651
"203373_at"	66.479	83.879	88.385	60.446	83.397	99.33
"203374_s_at"	830.328	916.643	841.419	815.927	835.058	1025.231
"203375_s_at"	1056.588	1090.671	990.807	927.873	954.954	1044.201
"203376_at"	1455.603	1606.693	1465.559	1321.593	1148.304	1292.451
"203377_s_at"	294.719	381.726	406.42	390.012	345.575	331.038
"203378_at"	560.378	587.792	452.893	402.75	433.987	428.326
"203379_at"	38.812	3.898	51.033	4.376	35.819	37.269
"203380_x_at"	2420.921	2450.708	2363.32	2640.398	2524.226	2426.547
"203381_s_at"	274.407	291.738	376.557	340.995	366.986	368.303
"203382_s_at"	274.641	242.223	219.41	138.788	220.465	250.245
"203383_s_at"	1027.325	989.901	994.798	1011.675	864.01	804.163
"203384_s_at"	673.146	609.788	603.575	496.479	564.376	573.414
"203385_at"	1031.578	849.66	1140.94	812.607	987.675	1040.41
"203386_at"	233.97	338.492	235.377	190.707	266.803	227.726
"203387_s_at"	275.627	317.184	293.505	252.189	245.833	245.112
"203388_at"	75.891	113.005	67.887	59.268	109.753	56.312
"203389_at"	426.453	423.226	347.315	222.312	295.566	266.791
"203390_s_at"	1086.95	867.883	1036.67	948.747	833.1	768.985
"203391_at"	954.121	1028.281	694.021	949.178	823.267	813.333
"203392_s_at"	3157.566	2773.036	2852.879	3097.469	3006.567	3224.202
"203393_at"	3.94	9.819	7.216	6.181	5.909	22.054
"203394_s_at"	187.963	273.272	175.97	453.058	511.047	431.601
"203395_s_at"	274.628	309.352	240.518	627.012	685.476	563.263
"203396_at"	6245.5	5430.325	5698.8	6282.185	6117.335	6446.235
"203397_s_at"	60.235	17.993	111.2	19.48	57.625	47.646
"203398_s_at"	64.696	78.761	22.92	107.087	33.871	50.676
"203399_x_at"	710.77	1177.682	967.82	898.292	831.806	785.049
"203400_s_at"	14.023	4.046	14.558	14.197	8.119	23.94
"203401_at"	692.411	864.739	578.022	621.044	763.504	626.021
"203402_at"	136.733	26.732	60.199	23.529	104.401	32.194
"203403_s_at"	3777.431	3916.854	4122.736	3696.435	3734.146	3711.674
